,ID,text,helpful,sen,dens,final_sen,LOC
1648,1648,"This is a well-written, psychological suspenseful tale involving deliberate manipulations by well-meaning psychiatric physicists funded by The Trust, an organization hoping to profit by the results of the mind-shattering machinations originally devised by the criminally-insane father of a young resident.  Young children in the state's care are used as subjects in experiments authorized by an ominipotent agency that may or may not be sanctioned by the government.  With the facility's director and social worker devoted Christians, the Windmere institution has been motivated to accept substantial operating funds to allow a noted psychiatrist work with the children in a research project that ""heals"" the children by allowing them to die under the influence of magnetic resonance, a process the psychiatrist refers to as SST.  Formerly an asylum for the mentally ill, the Windmere building now houses only young people that have become a burden to the state, unwanted or forgotten by their original families. Freeman, the son of the pioneer scientist who originated the theories behind SST, has been a subject of such tests all his life, including when, at the age of 6, his mother was killed and his father jailed as the insane murderer, resulting in Freeman being made a ward of the state. Freeman carefully avoids social interactions, and he works to identify options that would allow him to survive the treatments and the specters of former patients of the mental asylum that are raised from the dead as an unintended consequence of the psychiatrist's experiments.  The story holds the readers attention and offers mind-challenging ideas that, upon reflection, are less than possible--but hold enough truth to allow the story to be based on an abstract scientific base.  There are some aspects of the realities that are not explained in this novel, and the conclusion leaves unresolved concerns and much room for speculation, a situation ripe for a potential sequel.",1,1,0.593023256,0.736662107,NY
1649,1649,"""Terms of Surrender"" by Lorrie Farrelly is a gripping and action packed historical novel set in the 1860ies. It concerns the romance between Michael Cantrell, former army officer, and Annie Devlin, a woman who is trying to defend her ranch against a gang of local bandits who want to force her off the land.In a dramatic fight against those men Michael appears on Annie's farm, saving her but getting himself wounded. The romance between them develops as he recovers, but the threat does not go away.I picked this book because of the historical aspect and am very impressed with the way the author has created a very authentic feel for the times. It is a great western story that shows how insecure the western frontier at the time still was and how law enforcement was unable to cope.Anna is a great character, strong and weak, the perfect heroine for a romance in that setting. Both leads have their own issues but they work together as love conquers all.Great suspense and beautifully written.",1,1,0.572192513,0.411764705,NY
1650,1650,"I can't say that I couldn't put this down, for there were a couple of places where I absolutely had to. I didn't want to read on because the tension was too much...for this romance has plenty of action (both in and out of the bedroom) and it was the clothed kind that had me on edge. Of course, that didn't last long - I picked it up again and kept right on reading...nailbiting suspense and all.Annie's brilliant - a brave young woman who will stop at nothing. Perhaps it was my early connection with such a well-written character that had me desperate to NOT see her get hurt any further as the story progressed.Now Michael...there's a conflicted character. I like how Farrelly presented his PTSD - without mentioning the modern term for it. Of course, that's only a tiny bit of the man - for a complex hero, he's another one I wanted to see happy and not hurt.Now, being a romance, I expected a happy ending of some sort, but Farrelly certainly kept me wondering as to where and how that would be possible - and who would survive to the end at all.Brilliant pacing throughout - my only complaint is that perhaps the story contained too much sex for me. Not that any of it was unnecessary or overkill, just a matter of my personal preference.A well-deserved five stars as I go to track down the rest of the series...",1,1,0.547445255,0.456934306,NY
1651,1651,"Terms of Surrender, was a fabulous read for me. I have to admit when I began reading the prologue, I was not too thrilled, but as I continued into the book, it drew me in and I fell in love, first with Michael, and then Annie, and of course, young Robbie. Annie was a bit too head-strong for me, but I guess given the period in which the book was set, a woman had to have some backbone to survive. The passion between Michael and Annie lit up the pages. It pulsed like a living, breathing thing between them. It had me gasping every time Michael made a move on his Annie. This was my first read by this author, I&#8217;ll definitely read more. I highly recommend it!",1,1,0.594771242,0.710550887,NY
1652,1652,"Despite a promising start, this story disappointed me. If the read is rather short, easy to absorb, it is also a little disjointed. But the coverage is beautiful ...Thus, opening with a drowning and a visit to the emergency room from the heroin, I was really attached to my book. I really enjoyed myself while turning the pages. Ditto when she was followed by shadows on her way home. I enjoyed the anticipation. However, once the author presented me the monster, I began to stall. This deadly creature is not detailed enough, not enough to be described as one that should be avoid. And from this point, what had been a nice story began to annoy me.Melissa, who wanted to have a taste of independence became the shadow of Mike. Unable to stay alone, she is always whining and waiting for Mike to help her. A very immature heroine...As for Mike, the reader knows almost nothing about him. Only that he manipulates the girls and he plays with his glamour and attraction. Not necessarily a hero to whom I wish to believe in or to support.In terms of the love story between them, it is very light. Sometimes I even wondered if there was actually an attraction on Mike's part when you see how much he puts the brakes. Sure, he always has a good reason...Big disappointment also with the Twilight's references. If the first one could have been humorous, going to the theater with a vampire and compare your adventure with Bella and Edward, I thought it was a bit heavy.Yet the potential is there. I liked the idea of &#8203;&#8203;vampires, a little retro, who prefer to use tools of the century in which they died and who are skeptical of modernity. It was interesting. I also liked the start but it is as if the author had lost his concentration or if it had not been comfortable with the invention of his paranormal universe.I remain lukewarm and a little disappointed. Perhaps the author will succeed to surprise me in his sequel by offering a more detailed story that will not have you dropping along the way.Lucienewbooksonmyselves.blogspot.fr/",1,0,0.568292683,0.16189024400000002,NY
1653,1653,"This book and I just didn't get along. I hate the title. Russian Bear for a m/m BDSM novel doesn't seem well thought out. Neither was the rest of the book.This book was neither a romance nor erotica but porn. For me the difference is in an emotional connection between the characters. If i don't like the characters but am just reading about them getting their rocks off and the story sucks it's porn. That's what this was. mild spoilers ahead.Mischa- the dom- seems like a tool. He's either 'smug' 'self-satisfied' or 'looking pleased with himself' in every scene. usually after hurting Tom.And then there is poor Tom who decides he might like to try out some bdsm so guess what his first 'scene' is? CBT! Really? There was no build-up, no connection and the scenes were just vaguely unpleasant. I'm not sure how squeezing some guy's nuts until he cries is actually BDSM as all the rest of it (ritual, trust, an exchange, etc.) was all missing.From a writing standpoint, the POV switches were a nightmare and as another reviewer commented it's hard to tell who is speaking, acting or thinking because there are no paragraph breaks or appropriate spacing. This is not a formatting issue but something the writer didn't do properly. It was sloppy.And there were ridiculous lines in there. Not cheesy dialogue during sex lines which is to be expected but almost ignorant or poorly thought out sentences. For example, there was a sentence that said something like, 'mischa was thinking hard. and when he did that he usually made a lot of money.' What?I had no idea what these people looked like, they were shallow as all get out and I didn't even want to be a fly on the wall while they had sex which is a shame. Their first two 'scenes' are just Mischa telling Tom to bend over and take it. That's not BDSM, it's gay sex.Some authors like Cherise Sinclair or Alexis Snow/Davitt even Anna Martin's Another Way give the impression that the author knows what they are writing about because they've lived it or done great research and have a good imagination. this read more like someone's purient fantasy.Anyway, I'm sorry to say that I really hated this book and have no idea why it has so many good reviews. There are a lot of better options than this.",1,0,0.588744589,0.082251082,NY
1654,1654,I love mystery and romance. I like the characters in the book. It was fun with the perfect mix of suspense. Hunky cop-need I say more.shelia,0,1,0.7241379309999999,0.68,NY
1655,1655,"This is a very short novella. It takes place between the first and second book in the Twilight of Avalon series.  It is the story of Dera, an army whore who finds herself being offered shelter by Queen Isolde at Dinas Emrys if she would agree to help out with caring for the wounded. Dera has a 2-year-old son to care for and having a dry place to sleep and food to eat is the best she could hope for, and she readily agrees to the arrangement. When a wounded man bursts into the workroom spouting off about traitors against King Madoc, Dera volunteers to go and warn the king on the battlefield that he must return to Dinas Emrys before it is overrun by the traitor Marche.Not knowing any of the backstory, this tale would have been more enjoyable if I knew the story between Isolde and Dera more intimately. That being said, there wasn't much character development and I found the choppy sentences distracting.  I am not a fan of this type of writing and I don't think I'll be buying any of the other books in the series. The book description sounded intriguing so I took a chance on this free novella. Unfortunately, I was disappointed.",1,0,0.563876652,0.32709251100000003,NY
1656,1656,"The Ice PrincessReviewed by Ann & posted at Under The Covers Book BlogElizabeth Hoyt takes us back to the Princes Trilogy with this wonderful novella, The ICE PRINCESS.Beautifully written and enchanting, Hoyt continues to be one of my top favorite Historical Romance authors. Not many are able to capture my attention as much as Hoyt has, especially with a novella. But Hoyt manages to do this again and again.THE ICE PRINCESS brings us readers into the bawdy houses of England and more specifically to Aphrodite's Grotto. They make a business out of sin and Coral aka Aphrodite is its queen. Forced to sell her virginity to the highest bidder to feed herself and her sister, Coral has been a prostitute since she was fourteen. Now at twenty-four, she is no longer selling her body, but men still yearn for just one touch.Men including the handsome Captain Wargate.In a move only meant to make some money, Coral finds herself the object of desire when several men bid for one week of her time. Shocked and a little scared for her safety, she holds her breath as she finds out the results. And in the end, the winner shocks her when he does something unexpected...I thoroughly enjoyed this novella. It was short, but filled with all the good things Hoyt brings to the table. There is suspense, there is sexiness and there is seduction and Hoyt does it all to perfection. I only wish this were a novel because I felt that there was so much more to the characters that readers did not get to see. Nevertheless, it was nice to go back to this series to read about Wargate and Coral.Purchase",1,1,0.57980456,0.6731813240000001,NY
1657,1657,"I'm still having a bit of trouble getting used to these tiny &#34;Accidental&#34; stories but I like them. This one, as the title might suggest, isn't religious, but it's a tidy story with a moral sense. I wasn't disappointed.",1,1,0.7192982459999999,0.7426900590000001,NY
1658,1658,"In this short, Graham takes us into the world of a man who lost something precious--his son.  Determined to met out justice and revenge, Chris Connor will not fail.I do wish there was more background on why the son was killed and how, but realize it is a short story.  I think this would have just added a bit more to the emotional state of the father (Chris Connor) before he sets out to infiltrate the Russian mafia.",1,1,0.545454545,0.696969697,NY
1659,1659,"Graham's novella was good enough to have me purchase some of his other books.  To be able to do that with a story that is only 51 pages long says a lot.  The characters are believable and the pace of the story is good.  If you like short stories that focus on a singular character focused on avenging the death of a loved one, this is the story for you.  Took me all of 40 minutes to finish the novella.  Strongly recommend as a quick story to transition between one major novel to the next.",1,1,0.533980583,0.689320389,NY
1660,1660,"This isn't the only story that started with a person seeing their own funeral from afar, having no choice but to fake their own death.Yet there is more to this story, as the man that had no other choice is seeking vengeance for more than what first appears to be a mission for the common man- it's also deeply personal.Yet this one man, completely disguised as an entirely different person, has a new mission to go with the other- making a trade to get close to a target and become an assassin. Only, things are not what they seem to be. And Josh Graham makes sure things are perfectly set up to create a sharp twist of events.So, if the story is that good to me, why not a perfect score? The ending, though exciting and thrilling, ended up becoming vague on terms of the character's sudden thoughts of existence. Though it fits with the title, it made me wonder if the author included the last couple of paragraphs just to have an excuse to call the story that very title rather than have a more hopeful ending with how things settled down.",1,1,0.521327014,0.840442338,NY
1661,1661,"The Accidental Existentialist is a fast paced story that really sucks you in quickly, sets the stage, gives you just enough to get you an idea of what's going on - allowing your imagination to fill in the blanks - and then delivers what is the climax to what could have easily been fleshed out into a 400 pages thriller in the same vein as some of Ted Dekker's best books. Joshua really has a knack for telling a gripping tale without much fluff, but not so terse that you feel like you're getting a cliff notes version of a book. He even manages to pack in a few surprises in this mini-thriller that were pretty enjoyable and the action was pretty much non-stop starting at about page 3.Definitely recommended anytime you've got ~30 minutes to sit down with a book and you're looking for a little action/thriller type novel.",1,1,0.559006211,0.647204969,NY
1662,1662,"I've read other books by Joshua Graham, so I picked this one up just because of his name. This one was not nearly as good as the others. The setting was unclear, and the characters were sketchy. The author delved into the story without giving enough background info. I didn't even make it halfway through.",1,0,0.640625,-0.11979166699999999,NY
1663,1663,"Hooray for an author who doesn't feel compelled to push a good short story into a bloated 300+ page 'novel' that would struggle to hold the reader's attention. Mr. Graham has a story to tell and in short story form get's the message across.Parts have an Ian Flemming feel, with the 007 plot to boot. Connor's thoughts at the end justify the title.",1,1,0.6527777779999999,0.7222222220000001,NY
1664,1664,"Young Adults to adults I would recommend this book to, I'm almost done and I'm loving it!!! I love a light fun read like this after some serious reads!! It has adventure it keeps you riveted to the pages I have not put it down most of the day and read until 2:00 A.M. last night only putting it down because it was late not because I was drowsy the book was too fun for that. :-)",1,1,0.579545455,0.71969697,NY
1665,1665,"A poor title I think, for such a fine book. I enjoyed this book quite a bit and I know you will too.",0,1,0.653846154,0.913461539,NY
1666,1666,"Archeologist Joslyn Wetherly&#8217;s obsession with deciphering an ancient Egyptian scroll consumes her life to the point of jeopardizing her marriage to her loving husband, Peter. With her mind on the scroll and not the traffic, a car accident sends her to the hospital. In an unconsciousness state, Joslyn discovers the ellusive secret that has taken over her every waking thought&#8212;the key to decoding the scroll&#8212;she is the reincarnation of the scribe of this scroll.She is meant to tell the story of the female pharaoh, Hatchepsut. Hatchepsut called for Merit, aka, Joslyn the scribe on her deathbed, trusting her with her life story. Through the centuries the scroll has survived, but it&#8217;s story lost. Now in the present, it is up to Joslyn to protect, defend and reveal the secrets of this scroll and of the pharaoh, Hatchepsut. But, while Joslyn can hear Hatchepsut&#8217;s voice she cannot translate her words into English. Her boss and the one person who can help are also reincarnates of that time, their motivation, the glory and riches within Hatchepsut&#8217;s tomb. Joslyn and her husband, of now and of the time when she was the scribe, take on these two self-seeking foes to save the contents, and the discovery of the ancient tomb.Excellent tale, plausible and exciting.",1,1,0.6022304829999999,0.40334572399999996,NY
1667,1667,"Intriguing! Joslyn Wetherly, an expert archaeologist with an interest in Egyptian dynasties, embarks on a hieroglyphic adventure. In the hopes of a career enhancing breakthrough, she spends hours studying a recently discovered papyrus scroll even though her husband doesn't quite understand her focused dedication.This story successfully brings out the conflict between couples when each is pursuing careers important to them.  It also touches on the tendency for colleagues to vie against each other on their way to the top in their field. The addition of gods from Egyptian mythology does nothing less than whet the appetite for a ride with tomb curses and connection to the spirits of a pharaoh and her court thought long gone.With numerous twists and realistic characters, Joslyn's travels, both real and surreal, will take the reader on a captivating ride. Hieroglyphs was a fun read and a short story with the draw of a full length novel.",1,1,0.608433735,0.6954484609999999,NY
1668,1668,"Kit Wylde takes readers on an amazing journey with this captivating Egyptian paranormal adventure. Archaeologist Joslyn Wetherly is a dedicated professional torn between a job that takes her away from a husband she loves and who seems resentful of her career. My absolute favourite part was the time travel back to ancient times. The details were delightful and I fell under the spell. I only wish there had been more scenes with such information and description. This is a charming story with a little bit of everything, mystery, romance, history, intrigue, magic and malevolence. I would suggest anyone who has day-dreamed of pyramids or past lives should definitely pick this one up because it will be a hard one to put down. It has been days since I finished reading this story and yet I still feel the connection.",1,1,0.625,0.75,NY
1669,1669,"Maria pita, just send you off to another world and keeps you their and emerges you into a different time",1,1,0.47619047600000003,0.607142857,NY
1670,1670,These were a little bit boring for me.  Too much like reading a history book written in the first person.  Too dey and redundant for my tastes.,0,0,0.666666667,0.0,NY
1671,1671,"This title is absolutely awful. Way too jarring. I think this book should be rereleased with this as a subtitle perhaps. The cover is equally terrible.Those are the cons. The only ones. this book is freaking amazing. The main character is criminal, with serious mental issues, and is so compelling you can't stop reading. The story line gets darker and darker and all you can do is read faster and faster. And when you think it can't get more twisted it goes into awesome mode and all you can do is keep reading and gasping and screaming that this can't be happening. If I could give this book more than five stars I would, because even out of the other books I've rated highly it stands out. The mc was  believable with a first person narrative that was utterly authentic (and I hate first person narratives. When done well they succed beyond imaging, like this book, but often are just a smoke screen for lazy poor writing). This book deserves awards. I am impressed. With that said I truly hope the title changes as it likely is keeping people from a true gem. I'm glad I brought it against my initial misgivings however.",1,1,0.6536796539999999,0.6536796539999999,NY
1672,1672,"Most of these stories were great, a few were brilliant.As an old West fan, and a long time member of SASS, I'm a critic of stories that don't ring true. These do.",1,1,0.615384615,0.615384615,NY
1673,1673,"This is the story about a young teen named Hailey and the hardships of life that are happening to her and her family. Her dad is unemployed and her mom is in a depression from a miscarriage she had. Hailey is questioning her faith in God and wondering why he hasn't answered her prayers to help them thru everything. Her brother, Cyrus has introduced her to a man named Moses. Moses is an ex con and he's planning on changing a bank into a drive thru church. Moses isn't such a saint but Hailey is drawn to his belief in God. But is he a good influence to her? This is a different kind of story from the one's I read but the author brought out some of the trails that haunt young adults in their lives and how they handle them. I'd be interested in reading more of Mr. Tusa's books.",1,1,0.523809524,0.28571428600000004,NY
1674,1674,Timelines ticked all the right boxes for me.A time travel novel that is entertaining and comprehensive - AND - concludes in a satisfying manner without having to buy or wait for a follow-up sequel is becoming a rarity among e-books. This is such a novel!You can read the synopsis from the order page so I won't rehash the plot here. Just know that this tale answers all the questions and ties up all the loose ends by the final page.This is more than a simple time travel story as it blends elements of suspense and mystery with time travelling aliens and the government's inability to refrain from self-serving subterfuge. There's even a romantic angle to spice things up! (although there's a back story there that still begs for an explanation).This is a clever and unique tale that will capture your imagination. Give it a try!,1,1,0.59375,0.6840277779999999,NY
1675,1675,"A perfect Regency romance.  Well-developed, likable, amusing characters, an independent heroine, a dashing hero.The heroine teaches the step-siblings of the hero, when an accident results in the step-sister having to stay at her house to recover.The excess hyphenation other reviewers complained of seems to have been fixed.And no soft porn, thank goodness.I'm glad to see the author has written other books, and I look forward to reading them.",1,1,0.653846154,0.884615385,NY
1676,1676,"This one has me perplexed...possible spoilers...Adam blackmails Ross & Ross forgives Adam (implied by the continued relationship). Adam 'outs' Ross ruining his relationship with his fianc&eacute;e...Ross throttles Adam until Adam passes out. Is that attempted murder or grievous bodily harm or domestic violence? Adam forgives Ross. Ross still hates Adam for outing him but is so in lust that he can't resist making sweet love. They live happily ever after. Is this short story like a 'what not to do' guide to romance? Where is the romance in manipulation, blackmail, physical abuse & coercion? Did I read the same story as the other reviewers? Just odd.",1,0,0.736842105,0.0,NY
1677,1677,It's really short and nice story. Younger man is blackmailing the older man because he loves the man. Happy ending.,0,1,0.75,0.775,NY
1678,1678,"While Tommy is wallowing in self pity, he is blindsided by the irresistible and unstoppable force named Paige. At first he finds her a little in your face but then when she leaves, he feels the void she left. He finds himself growing more and more intrigued by her sauciness and respects her relationship and trust in her son. And the more he gets to know her and her son Dillon, the less alone he feels. Growing attached, he can't fight wanting to help Paige out when trouble comes around, even if that means having to contact the friends he has pushed away.Paige is a single mother with her own successful business and a teenage son about to go to college. After deciding to start over and move, she noticed a change in Dillon. He's been grumpy, has an attitude, and has been hanging with the wrong crowd. Paige knows deep down Dillon's a good kid, but can't help but think he may know why she is being left surprises and having other things happen. Not knowing what else to do, Paige enlists the help of her sexy, younger neighbor, Tommy. She can look past the grumpiness to see that he is a good guy deep down. Now only if she can look past his smoldering look...What can I say? Norah has done it again. I think this may be my favorite in the Serve and Protect series. I was happy when I found out this book has Tommy in it. We saw a little preview of him in Saving Grace so I was happy he got his own book.I loved Tommy and Paige together. Tommy was such a pitiful grump at the beginning of the book, you couldn't help but want to jump right in the pages and help him. Paige literally invited herself in and took care of him without even asking him if it was ok. I like that about her. She is a take charge woman that knows what should be done. They balance each other out perfectly. I also really enjoyed that Norah included a couple other first person views of a couple other characters. It made the story that much more interesting. Not to mention the minor little love story thrown in there.So would I recommend this book you ask? Why hell yes!! I recommend the whole series as a matter of fact. I have read a lot of books and you won't find too many books that are written well but Norah always knocks it out of the park! :)",1,1,0.584033613,0.722689075,NY
1679,1679,"I thoroughly enjoy reading this series by Norah Wilson. Protecting Paige has a  great plot, engaging characters, and a page turner all the way to the end. Tommy and Paige's relationship along with her son Dillon was a pleasure to read. Tommy was having a hard time adjusting to his life after an injury and along came Paige & Dillon who helped put the fire back into his life. If you have not read any of Norah's books read book 1 first so you can enjoy this series from the beginning.",1,1,0.61,0.7688888890000001,NY
1680,1680,The animal mutilation and racial slurs are superfluous. very disappointing and  quite frankly---  a  deal breaker. Just sayin'  A warning would have been appreciated.,0,0,0.7666666670000001,-0.046666667,NY
1681,1681,"While the theme may have been accessible enough for a younger audience it still had more than enough depth to interest readers of all ages. I was immediately drawn to Red and Pig from the very beginning and was completely intrigued by their relationship. I was actually bummed when Pig ""changed"" and their friendship deteriorated. In some ways, it reminded me of a twisted childhood fairy tale. Very solid work from Lee Thompson. I definitely look forward to more of the Division series.",1,1,0.608695652,0.739130435,NY
1682,1682,It is always a pleasure to read the first book in a series and realize that you have a whole group of books to look forward to. That is how I felt when I finished Before Lenora Wakes. Great characterization and a compelling plot highlight this introduction to a dark world where nothing is as it seems. Where monstrous exteriors do not speak to the true character and seeming innocence and helplessness belies a powerful malevolence. And it is going to get darker from here. In the last year I have discovered several great writers whose work I enjoy in the realm of dark fiction and now I can add Lee Thompson to that list.,1,1,0.603305785,0.669421488,NY
1683,1683,"I figured if I was going to dive into Lee Thompson's Division mythos, I needed to start at the very beginning, and that meant reading his novella, Before Leonora Wakes, a coming-of-age adventure focusing on the boyhood version of Red Piccirilli.Set in 1960s Michigan, Red is a twelve-year-old boy whose only friend, Pig, is imaginary. Always up for adventures together, they see a strange man who not only appears to possess supernatural abilities, but can also see Pig, which frightens the imaginary sidekick. They follow the stranger to his home though, hoping to find out his secret, and wind up discovering there is a little girl trapped in a cage inside the stranger's shed. Despite the menace that radiates from the man, Pig convinces Red they need to rescue the girl. But they've already been warned by the stranger to stay away, and when a new friend of Red's named Amy goes missing, the stakes are raised even more.Red is an immensely intriguing character, complemented by his relationships and decisions throughout the story. The quickly evolving relationship he has with his imaginary friend, Pig, was especially engrossing. At first, it's not quite clear if Pig is a ghost or pure concoction, but he certainly takes on a life of his own and exhibits his own motivations and desires as the story progresses. Red, in reaction to this, is faced with whether the friendship he has with Pig is as innocent and mutually beneficial as he always took for granted.The rescue story really hearkened to those wonderful childhood stories of wanting to be the knight in shining armor who saves the damsel in distress. It's the kind of story that nearly every boy daydreams about at some point in their childhood, with the only real difference among us is the monster we must face. In Red's case, the monster is nothing like what he expected, and even when its true face is shown, he's still unsure of himself and his allegiances.Before Leonora Wakes reminded me of Clive Barker'sThief of Alwaysin spots, as well as Ray Bradbury'sSomething Wicked This Way Comes, two other magnificent coming-of-age tales with hefty doses of the supernatural. It's a little rough around in the edges in spots, like the moments Red spends at home with his parents, but the family dynamic itself is rough around the edges, so I'm unsure how much I can criticize that at all. What I will say is that for a hundred pages of magic and mystery, the story feels remarkably grand in scope and definitely had me eager to read more stories set in Lee's Division.",1,1,0.614285714,0.807142857,NY
1684,1684,"Not my cup of tea, plus the idea of Christian angels being bewitched by witches twists all my beliefs, the book centred too much on the desires of the characters than on an actual plot.",1,0,0.552631579,0.037280702,NY
1685,1685,"Luckily I downloaded this for free. But even still as a novella, I wasn't captivated enough to finish it. I just could not connect with the main female character which I found to be petty and immature. The reason the angel comes to her is because she casts a vengeance spell against her ex-boyfriend for cheating on her. Not exactly a reason to be drawn to someone when her head is so wrapped up in getting back at him.",0,0,0.546511628,0.45348837200000003,NY
1686,1686,"What can you say after reading something so fantastic ....WOW doesnt seem enough , Fantastic .. not even close to explaining it . Easy flow, great plot, super star characters , this first instament is entirely sent from heaven and your sure to be hooked . I had no chance of putting this down and Apollyon now runs in my veins, this is a must read5 chocolate kiss stars",1,1,0.643835616,0.715068493,NY
1687,1687,"Her Dark Angel is a lovely romance with several delicious sex scenes. I'm enjoying angel and demon type books more and more and was far from disappointed with this novella. It is a quick, easy and very enjoyable read. The characters are well rounded, especially considering the genre.I read an earlier negative review refering to conflict, and the lack of it. There's several points of conflict, a build of climax as well as a tidy resolution. Perhaps the conflict isn't as gung ho as some pieces of literature, but then again why does it have to be? This is a paranormal romance novella, not an epic piece of literature. It quite clearly sets out to entertain readers who enjoy the genre, and is well written to boot! A thoroughly enjoyable novella.(Apologies for all of the colloquialisms, but sometimes they're just appropriate)",1,1,0.612121212,0.48282828299999997,NY
1688,1688,"I'm glad I read this because I now know that I don't want to read anymore of Her Dark Angel Romance Series books. At first I thought it was going to be interesting, but as I continued reading, I found it to be mundane, weak, and stupid.",1,0,0.690909091,0.030909091,NY
1689,1689,One of the silliest books I have read in a while.  I don't think I finished reading it.  It has great potential but fails miserably throughout the book.  Buy something else.,1,0,0.694444444,0.0,NY
1690,1690,"Another hit from author Felicity Heaton. Once again this book covers all aspects that I have come to expect from the authors I read. It has well developed characters, a good story line, descriptive scenes and an honest romance with a bit of hot stuff thrown in for good measure. What more could you want? A great way to escape from your day to day drama.",1,1,0.671232877,0.753424658,NY
1691,1691,"I like Paranormals but hadn't read one with an angel so was interested in the premise: an angel from hell summoned by a woman to help her get revenge on her unfaithful boyfriend. And that's as good as it gets, folks. Quickly deteriorates into nonstop badly written porn scenes. VERY short, predictable, boring in the extreme, and not good writing at all. Don't bother.",1,0,0.649350649,0.14025974,NY
1692,1692,"Apollyon has been living in Hell guarding the bottomless pit, waiting for his master's call. He longs to fly over Earth again, but his master hasn't called on him in centuries. When the call finally comes, Apollyon finds he has a new master. A beautiful woman he had often watched over.Serenity is shocked when Apollyon appears, claiming she had called him when she had only cast a simple vengeance spell to seek revenge on her cheating ex-boyfriend. Can Serenity resist her dark angel?Warning: This book is strictly for adults! There are scenes of an explicit nature not suitable for younger readers.This is another series by Felicity Heaton that I love!Apollyon is the original angel of death, but he has been guarding the bottomless pit for his master for several centuries. He is very lonely, and passes the time by looking into a special pool of water, watching the people on Earth. When he hears a call from his master, he answers it.Serenity is a mortal, but she is also a witch. When she casts what should be a simple vengeance spell, she it totally unprepared for Apollyon's appearance.I loved both of these characters, and I was slightly disappointed that the book was so short. I felt that it could have been a bit longer. However, I will forgive Felicity, because the story is fantastic (as usual) and has some great moments in it. The coffee scene made me chuckle! Apollyon is the perfect dark angel! The passion between the two characters nearly burns the pages up! I highly recommend this book if you want to get all hot and bothered!",1,1,0.6038961039999999,0.683116883,NY
1693,1693,"After reading Ms. Heaton's Vampire Realm series (at least to the 5th book) I thought I would try her ""Angel"" series.  I must say, I'm glad I only spent .99 on this waste of 2.5 hours of my time.  There was absolutely no rhyme or reason to how things began with the main characters. (Again, I do NOT summarize what I've read in order for those who are reading reviews to get the whole story in a summary, which is actually kind of hard to do in this case!) The story line is so weak and has gaping holes it, I was left scratching my head asking myself what the heck was going on since there wasn't much explanation for anything!  There was no conflict, there was no climax, there was no reason left to even WANT to read a second book in this series.  The book itself was short enough to be a short story, and in my opinion, if they're all this short, they should be grouped together in one book and sold that way.  I will NOT be continuing on with this series as this book just didn't check even half my boxes.  Sorry Ms. Heaton, I've read better from you.  Total disappointment.",1,0,0.610878661,0.051882845,NY
1694,1694,"As far as paranormal romance s go I thought this would have had more, half way in I'm still wondering why I'm reading still.but I think this is the only full story/novel I have encountered so far.",1,0,0.658536585,-0.06829268299999999,NY
1695,1695,"There was no real story. She calls to him, he is an angel in Hell she's a witch.  Then they have sex, again and again, etc, he beats up an old boyfriend, they have sex, more sex, etc, that's it.The end. I will not continue series.",1,0,0.6,0.0,NY
1696,1696,"Appollyon answers the call of a witch.  Is the attraction lust or love?  It is a very thin plot of getting revenge for being dumped, and mostly a rather juvenile ploy for a lot of sex scenes.  Sometimes less is hotter than more...and a good storyline would help.  Disappointed.",1,0,0.6315789470000001,-0.27631579,NY
1697,1697,"Quite possibly one of the most boooooring books I have ever had the misfortune to download, the characters were lame and irritating the whole thing sucked. I found myself flapping the pages in desperation praying for it to end, Im glad I downloaded the free version first cause If I had been stuck with one that I had paid for I would have wept.. (dramatic I know)",1,0,0.6575342470000001,0.068493151,NY
1698,1698,"Sorry... This book was simple not good. There is no real story to enjoy, the characters appear shallow and stupid and the book is full of cheesy lines, like the constant heaven comparisons. Apologies to the writer but the book feels immature with lots of writing flaws.",0,0,0.660377358,0.0,NY
1699,1699,"Really? I just couldn't bring myself to even finish this book...It was a painful to get as far as I did. For a short book it certainly was not an easy nor entertaining read. Sorry :( I know it's all relative an a matter of tastes, hence the high ratings here and Amazon.com, but I would not recommend this book.Love the cover though :|",1,0,0.6266666670000001,-0.093333333,NY
1700,1700,This made me nostalgic for all of those chose your own adventure books that I played as a kid.There were several laugh out loud moments and they often involved Magnum PI and his chums.It is a little inconsistent and obviously as an adventure game it shouldn't be taken too seriously. However  the writing was pretty decent in this and the use of janitorial similes and metaphors was impressive.  There were some great characters in this and I would never have thought that the life of a janitor at an American University could be so much funIt works really well with Kindle and I really was entertained by this. It is very easy to keep going back and choosing different options.,1,1,0.544,0.316,NY
1701,1701,"This is the first book I've read from this author.  I've looked at her other books but never bought any of them.  I don't know why but this particular one just pulled me in.  I'm glad I took a chance seeing that there weren't that many reviews on it.  I'm not surprised for all the positive review, this book was wonderfully written.  I loved Pike and Laleh and the emotional journey they took us on.  It was a nice change from the wham bam thank you maam kind of a approach I'm use to reading.  I give it 4.5 stars..deducting 0.5 because of the backdoor loving.  I'm not a big fan of those scenes..so I skip it. It's a personal preference.  Overall, a must read in my opinion.  I hope the author continues this series.",1,1,0.62962963,0.814814815,NY
1702,1702,"I was looking to see if there was anything new by this author and found one I had not read. WOW! Great story, hot romance.  Would love to read a story about Quinn. Hope this is more to come.",1,1,0.622222222,0.5907407410000001,NY
